train_id,date,section,line,dep_time,arr_time,train_type
PSG-697,2026-09-13,STN_C-STN_D,DN_MAIN,2026-09-13 03:03,2026-09-13 03:15,PASSENGER
PSG-698,2026-09-13,STN_C-STN_D,DN_MAIN,2026-09-13 18:55,2026-09-13 19:03,PASSENGER
PSG-699,2026-09-13,STN_C-STN_D,DN_MAIN,2026-09-13 20:22,2026-09-13 20:34,PASSENGER
PSG-700,2026-09-14,STN_A-STN_B,UP_MAIN,2026-09-14 13:08,2026-09-14 13:16,PASSENGER
PSG-701,2026-09-14,STN_A-STN_B,UP_MAIN,2026-09-14 09:57,2026-09-14 10:12,PASSENGER
PSG-702,2026-09-14,STN_A-STN_B,UP_MAIN,2026-09-14 13:14,2026-09-14 13:22,PASSENGER
PSG-703,2026-09-14,STN_A-STN_B,UP_MAIN,2026-09-14 19:05,2026-09-14 19:15,PASSENGER
PSG-704,2026-09-14,STN_A-STN_B,UP_MAIN,2026-09-14 19:31,2026-09-14 19:41,PASSENGER
PSG-705,2026-09-14,STN_A-STN_B,UP_MAIN,2026-09-14 23:23,2026-09-14 23:38,PASSENGER
PSG-706,2026-09-14,STN_A-STN_B,UP_MAIN,2026-09-14 05:47,2026-09-14 05:57,PASSENGER
PSG-707,2026-09-14,STN_A-STN_B,UP_MAIN,2026-09-14 09:10,2026-09-14 09:22,PASSENGER
PSG-708,2026-09-14,STN_A-STN_B,UP_MAIN,2026-09-14 09:09,2026-09-14 09:24,PASSENGER
PSG-709,2026-09-14,STN_A-STN_B,UP_MAIN,2026-09-14 04:58,2026-09-14 05:06,PASSENGER
PSG-710,2026-09-14,STN_A-STN_B,UP_MAIN,2026-09-14 05:42,2026-09-14 05:57,PASSENGER
PSG-711,2026-09-14,STN_A-STN_B,UP_MAIN,2026-09-14 09:25,2026-09-14 09:40,PASSENGER
PSG-712,2026-09-14,STN_A-STN_B,DN_MAIN,2026-09-14 16:31,2026-09-14 16:39,PASSENGER
PSG-713,2026-09-14,STN_A-STN_B,DN_MAIN,2026-09-14 12:19,2026-09-14 12:31,PASSENGER
PSG-714,2026-09-14,STN_A-STN_B,DN_MAIN,2026-09-14 08:25,2026-09-14 08:40,PASSENGER
PSG-715,2026-09-14,STN_A-STN_B,DN_MAIN,2026-09-14 20:16,2026-09-14 20:26,PASSENGER
PSG-716,2026-09-14,STN_A-STN_B,DN_MAIN,2026-09-14 15:37,2026-09-14 15:45,PASSENGER
PSG-717,2026-09-14,STN_A-STN_B,DN_MAIN,2026-09-14 04:37,2026-09-14 04:49,PASSENGER
PSG-718,2026-09-14,STN_A-STN_B,DN_MAIN,2026-09-14 00:13,2026-09-14 00:28,PASSENGER
PSG-719,2026-09-14,STN_A-STN_B,DN_MAIN,2026-09-14 11:20,2026-09-14 11:35,PASSENGER
PSG-720,2026-09-14,STN_B-STN_C,UP_MAIN,2026-09-14 11:14,2026-09-14 11:29,PASSENGER
PSG-721,2026-09-14,STN_B-STN_C,UP_MAIN,2026-09-14 11:25,2026-09-14 11:40,PASSENGER
PSG-722,2026-09-14,STN_B-STN_C,UP_MAIN,2026-09-14 22:13,2026-09-14 22:23,PASSENGER
PSG-723,2026-09-14,STN_B-STN_C,UP_MAIN,2026-09-14 10:15,2026-09-14 10:27,PASSENGER
PSG-724,2026-09-14,STN_B-STN_C,UP_MAIN,2026-09-14 20:35,2026-09-14 20:45,PASSENGER
PSG-725,2026-09-14,STN_B-STN_C,UP_MAIN,2026-09-14 16:21,2026-09-14 16:33,PASSENGER
PSG-726,2026-09-14,STN_B-STN_C,UP_MAIN,2026-09-14 06:03,2026-09-14 06:18,PASSENGER
PSG-727,2026-09-14,STN_B-STN_C,UP_MAIN,2026-09-14 10:53,2026-09-14 11:05,PASSENGER
PSG-728,2026-09-14,STN_B-STN_C,UP_MAIN,2026-09-14 23:43,2026-09-14 23:58,PASSENGER
PSG-729,2026-09-14,STN_B-STN_C,UP_MAIN,2026-09-14 19:39,2026-09-14 19:49,PASSENGER
PSG-730,2026-09-14,STN_B-STN_C,UP_MAIN,2026-09-14 11:07,2026-09-14 11:22,PASSENGER
PSG-731,2026-09-14,STN_B-STN_C,UP_MAIN,2026-09-14 09:34,2026-09-14 09:49,PASSENGER
PSG-732,2026-09-14,STN_B-STN_C,DN_MAIN,2026-09-14 03:53,2026-09-14 04:03,PASSENGER
PSG-733,2026-09-14,STN_B-STN_C,DN_MAIN,2026-09-14 20:12,2026-09-14 20:22,PASSENGER
PSG-734,2026-09-14,STN_B-STN_C,DN_MAIN,2026-09-14 23:16,2026-09-14 23:24,PASSENGER
PSG-735,2026-09-14,STN_B-STN_C,DN_MAIN,2026-09-14 15:45,2026-09-14 15:55,PASSENGER
PSG-736,2026-09-14,STN_B-STN_C,DN_MAIN,2026-09-14 14:57,2026-09-14 15:09,PASSENGER
PSG-737,2026-09-14,STN_B-STN_C,DN_MAIN,2026-09-14 23:38,2026-09-14 23:46,PASSENGER
PSG-738,2026-09-14,STN_B-STN_C,DN_MAIN,2026-09-14 13:57,2026-09-14 14:12,PASSENGER
PSG-739,2026-09-14,STN_B-STN_C,DN_MAIN,2026-09-14 04:45,2026-09-14 04:57,PASSENGER
PSG-740,2026-09-14,STN_C-STN_D,UP_MAIN,2026-09-14 08:37,2026-09-14 08:47,PASSENGER
PSG-741,2026-09-14,STN_C-STN_D,UP_MAIN,2026-09-14 14:26,2026-09-14 14:41,PASSENGER
PSG-742,2026-09-14,STN_C-STN_D,UP_MAIN,2026-09-14 02:31,2026-09-14 02:46,PASSENGER
PSG-743,2026-09-14,STN_C-STN_D,UP_MAIN,2026-09-14 20:24,2026-09-14 20:39,PASSENGER
PSG-744,2026-09-14,STN_C-STN_D,UP_MAIN,2026-09-14 19:52,2026-09-14 20:07,PASSENGER
PSG-745,2026-09-14,STN_C-STN_D,UP_MAIN,2026-09-14 18:14,2026-09-14 18:29,PASSENGER
PSG-746,2026-09-14,STN_C-STN_D,UP_MAIN,2026-09-14 18:33,2026-09-14 18:41,PASSENGER
PSG-747,2026-09-14,STN_C-STN_D,DN_MAIN,2026-09-14 12:16,2026-09-14 12:24,PASSENGER
PSG-748,2026-09-14,STN_C-STN_D,DN_MAIN,2026-09-14 03:43,2026-09-14 03:53,PASSENGER
PSG-749,2026-09-14,STN_C-STN_D,DN_MAIN,2026-09-14 22:26,2026-09-14 22:38,PASSENGER
PSG-750,2026-09-14,STN_C-STN_D,DN_MAIN,2026-09-14 05:40,2026-09-14 05:48,PASSENGER
PSG-751,2026-09-14,STN_C-STN_D,DN_MAIN,2026-09-14 19:13,2026-09-14 19:28,PASSENGER
PSG-752,2026-09-14,STN_C-STN_D,DN_MAIN,2026-09-14 11:19,2026-09-14 11:34,PASSENGER
PSG-753,2026-09-14,STN_C-STN_D,DN_MAIN,2026-09-14 03:36,2026-09-14 03:44,PASSENGER
PSG-754,2026-09-14,STN_C-STN_D,DN_MAIN,2026-09-14 03:21,2026-09-14 03:33,PASSENGER
PSG-755,2026-09-14,STN_C-STN_D,DN_MAIN,2026-09-14 07:34,2026-09-14 07:44,PASSENGER
PSG-756,2026-09-14,STN_C-STN_D,DN_MAIN,2026-09-14 15:12,2026-09-14 15:24,PASSENGER
PSG-757,2026-09-14,STN_C-STN_D,DN_MAIN,2026-09-14 13:21,2026-09-14 13:36,PASSENGER
PSG-758,2026-09-14,STN_C-STN_D,DN_MAIN,2026-09-14 23:11,2026-09-14 23:21,PASSENGER
PSG-759,2026-09-15,STN_A-STN_B,UP_MAIN,2026-09-15 00:50,2026-09-15 01:05,PASSENGER
PSG-760,2026-09-15,STN_A-STN_B,UP_MAIN,2026-09-15 03:34,2026-09-15 03:46,PASSENGER
PSG-761,2026-09-15,STN_A-STN_B,UP_MAIN,2026-09-15 14:11,2026-09-15 14:19,PASSENGER
PSG-762,2026-09-15,STN_A-STN_B,UP_MAIN,2026-09-15 03:57,2026-09-15 04:07,PASSENGER
PSG-763,2026-09-15,STN_A-STN_B,UP_MAIN,2026-09-15 11:53,2026-09-15 12:05,PASSENGER
PSG-764,2026-09-15,STN_A-STN_B,UP_MAIN,2026-09-15 11:42,2026-09-15 11:57,PASSENGER
PSG-765,2026-09-15,STN_A-STN_B,UP_MAIN,2026-09-15 07:03,2026-09-15 07:18,PASSENGER
PSG-766,2026-09-15,STN_A-STN_B,UP_MAIN,2026-09-15 11:53,2026-09-15 12:08,PASSENGER
PSG-767,2026-09-15,STN_A-STN_B,DN_MAIN,2026-09-15 14:57,2026-09-15 15:12,PASSENGER
PSG-768,2026-09-15,STN_A-STN_B,DN_MAIN,2026-09-15 10:53,2026-09-15 11:01,PASSENGER
PSG-769,2026-09-15,STN_A-STN_B,DN_MAIN,2026-09-15 10:14,2026-09-15 10:22,PASSENGER
PSG-770,2026-09-15,STN_A-STN_B,DN_MAIN,2026-09-15 03:55,2026-09-15 04:03,PASSENGER
PSG-771,2026-09-15,STN_A-STN_B,DN_MAIN,2026-09-15 11:42,2026-09-15 11:50,PASSENGER
PSG-772,2026-09-15,STN_A-STN_B,DN_MAIN,2026-09-15 23:06,2026-09-15 23:16,PASSENGER
PSG-773,2026-09-15,STN_B-STN_C,UP_MAIN,2026-09-15 08:19,2026-09-15 08:29,PASSENGER
PSG-774,2026-09-15,STN_B-STN_C,UP_MAIN,2026-09-15 18:50,2026-09-15 19:00,PASSENGER
PSG-775,2026-09-15,STN_B-STN_C,UP_MAIN,2026-09-15 11:17,2026-09-15 11:32,PASSENGER
PSG-776,2026-09-15,STN_B-STN_C,UP_MAIN,2026-09-15 15:46,2026-09-15 15:56,PASSENGER
PSG-777,2026-09-15,STN_B-STN_C,UP_MAIN,2026-09-15 13:49,2026-09-15 13:59,PASSENGER
PSG-778,2026-09-15,STN_B-STN_C,UP_MAIN,2026-09-15 06:21,2026-09-15 06:36,PASSENGER
PSG-779,2026-09-15,STN_B-STN_C,UP_MAIN,2026-09-15 13:30,2026-09-15 13:38,PASSENGER
PSG-780,2026-09-15,STN_B-STN_C,UP_MAIN,2026-09-15 20:57,2026-09-15 21:07,PASSENGER
PSG-781,2026-09-15,STN_B-STN_C,UP_MAIN,2026-09-15 15:20,2026-09-15 15:35,PASSENGER
PSG-782,2026-09-15,STN_B-STN_C,UP_MAIN,2026-09-15 13:16,2026-09-15 13:24,PASSENGER
PSG-783,2026-09-15,STN_B-STN_C,UP_MAIN,2026-09-15 07:19,2026-09-15 07:29,PASSENGER
PSG-784,2026-09-15,STN_B-STN_C,DN_MAIN,2026-09-15 02:08,2026-09-15 02:16,PASSENGER
PSG-785,2026-09-15,STN_B-STN_C,DN_MAIN,2026-09-15 18:19,2026-09-15 18:29,PASSENGER
PSG-786,2026-09-15,STN_B-STN_C,DN_MAIN,2026-09-15 12:29,2026-09-15 12:41,PASSENGER
PSG-787,2026-09-15,STN_B-STN_C,DN_MAIN,2026-09-15 06:43,2026-09-15 06:58,PASSENGER
PSG-788,2026-09-15,STN_B-STN_C,DN_MAIN,2026-09-15 03:53,2026-09-15 04:05,PASSENGER
PSG-789,2026-09-15,STN_B-STN_C,DN_MAIN,2026-09-15 22:53,2026-09-15 23:08,PASSENGER
PSG-790,2026-09-15,STN_B-STN_C,DN_MAIN,2026-09-15 18:00,2026-09-15 18:12,PASSENGER
PSG-791,2026-09-15,STN_B-STN_C,DN_MAIN,2026-09-15 20:22,2026-09-15 20:37,PASSENGER
PSG-792,2026-09-15,STN_C-STN_D,UP_MAIN,2026-09-15 13:23,2026-09-15 13:31,PASSENGER
PSG-793,2026-09-15,STN_C-STN_D,UP_MAIN,2026-09-15 11:52,2026-09-15 12:04,PASSENGER
PSG-794,2026-09-15,STN_C-STN_D,UP_MAIN,2026-09-15 15:37,2026-09-15 15:47,PASSENGER
PSG-795,2026-09-15,STN_C-STN_D,UP_MAIN,2026-09-15 22:59,2026-09-15 23:11,PASSENGER
PSG-796,2026-09-15,STN_C-STN_D,UP_MAIN,2026-09-15 20:58,2026-09-15 21:06,PASSENGER
PSG-797,2026-09-15,STN_C-STN_D,UP_MAIN,2026-09-15 22:56,2026-09-15 23:06,PASSENGER
PSG-798,2026-09-15,STN_C-STN_D,UP_MAIN,2026-09-15 10:41,2026-09-15 10:49,PASSENGER
PSG-799,2026-09-15,STN_C-STN_D,UP_MAIN,2026-09-15 08:08,2026-09-15 08:20,PASSENGER
PSG-800,2026-09-15,STN_C-STN_D,UP_MAIN,2026-09-15 03:59,2026-09-15 04:09,PASSENGER
PSG-801,2026-09-15,STN_C-STN_D,UP_MAIN,2026-09-15 12:44,2026-09-15 12:54,PASSENGER
PSG-802,2026-09-15,STN_C-STN_D,DN_MAIN,2026-09-15 13:15,2026-09-15 13:30,PASSENGER
PSG-803,2026-09-15,STN_C-STN_D,DN_MAIN,2026-09-15 20:21,2026-09-15 20:31,PASSENGER
PSG-804,2026-09-15,STN_C-STN_D,DN_MAIN,2026-09-15 19:37,2026-09-15 19:52,PASSENGER
PSG-805,2026-09-15,STN_C-STN_D,DN_MAIN,2026-09-15 14:26,2026-09-15 14:36,PASSENGER
PSG-806,2026-09-15,STN_C-STN_D,DN_MAIN,2026-09-15 16:36,2026-09-15 16:46,PASSENGER
PSG-807,2026-09-15,STN_C-STN_D,DN_MAIN,2026-09-15 18:56,2026-09-15 19:06,PASSENGER
PSG-808,2026-09-15,STN_C-STN_D,DN_MAIN,2026-09-15 16:42,2026-09-15 16:54,PASSENGER
PSG-809,2026-09-15,STN_C-STN_D,DN_MAIN,2026-09-15 04:47,2026-09-15 04:57,PASSENGER
PSG-810,2026-09-15,STN_C-STN_D,DN_MAIN,2026-09-15 10:44,2026-09-15 10:59,PASSENGER
PSG-811,2026-09-15,STN_C-STN_D,DN_MAIN,2026-09-15 21:08,2026-09-15 21:16,PASSENGER
PSG-812,2026-09-16,STN_A-STN_B,UP_MAIN,2026-09-16 12:15,2026-09-16 12:23,PASSENGER
PSG-813,2026-09-16,STN_A-STN_B,UP_MAIN,2026-09-16 16:32,2026-09-16 16:42,PASSENGER
PSG-814,2026-09-16,STN_A-STN_B,UP_MAIN,2026-09-16 06:39,2026-09-16 06:54,PASSENGER
PSG-815,2026-09-16,STN_A-STN_B,UP_MAIN,2026-09-16 19:10,2026-09-16 19:25,PASSENGER
PSG-816,2026-09-16,STN_A-STN_B,UP_MAIN,2026-09-16 13:57,2026-09-16 14:12,PASSENGER
PSG-817,2026-09-16,STN_A-STN_B,UP_MAIN,2026-09-16 14:11,2026-09-16 14:26,PASSENGER
PSG-818,2026-09-16,STN_A-STN_B,UP_MAIN,2026-09-16 16:40,2026-09-16 16:50,PASSENGER
PSG-819,2026-09-16,STN_A-STN_B,UP_MAIN,2026-09-16 02:49,2026-09-16 02:57,PASSENGER
PSG-820,2026-09-16,STN_A-STN_B,UP_MAIN,2026-09-16 07:31,2026-09-16 07:43,PASSENGER
PSG-821,2026-09-16,STN_A-STN_B,UP_MAIN,2026-09-16 01:06,2026-09-16 01:18,PASSENGER
PSG-822,2026-09-16,STN_A-STN_B,UP_MAIN,2026-09-16 07:40,2026-09-16 07:52,PASSENGER
PSG-823,2026-09-16,STN_A-STN_B,UP_MAIN,2026-09-16 05:44,2026-09-16 05:59,PASSENGER
PSG-824,2026-09-16,STN_A-STN_B,DN_MAIN,2026-09-16 16:54,2026-09-16 17:02,PASSENGER
PSG-825,2026-09-16,STN_A-STN_B,DN_MAIN,2026-09-16 19:32,2026-09-16 19:40,PASSENGER
PSG-826,2026-09-16,STN_A-STN_B,DN_MAIN,2026-09-16 09:08,2026-09-16 09:20,PASSENGER
PSG-827,2026-09-16,STN_A-STN_B,DN_MAIN,2026-09-16 18:30,2026-09-16 18:38,PASSENGER
PSG-828,2026-09-16,STN_A-STN_B,DN_MAIN,2026-09-16 15:03,2026-09-16 15:13,PASSENGER
PSG-829,2026-09-16,STN_A-STN_B,DN_MAIN,2026-09-16 14:30,2026-09-16 14:38,PASSENGER
PSG-830,2026-09-16,STN_A-STN_B,DN_MAIN,2026-09-16 22:18,2026-09-16 22:28,PASSENGER
PSG-831,2026-09-16,STN_A-STN_B,DN_MAIN,2026-09-16 10:09,2026-09-16 10:17,PASSENGER
PSG-832,2026-09-16,STN_A-STN_B,DN_MAIN,2026-09-16 15:21,2026-09-16 15:33,PASSENGER
PSG-833,2026-09-16,STN_A-STN_B,DN_MAIN,2026-09-16 11:53,2026-09-16 12:01,PASSENGER
PSG-834,2026-09-16,STN_B-STN_C,UP_MAIN,2026-09-16 04:00,2026-09-16 04:10,PASSENGER
PSG-835,2026-09-16,STN_B-STN_C,UP_MAIN,2026-09-16 07:09,2026-09-16 07:21,PASSENGER
PSG-836,2026-09-16,STN_B-STN_C,UP_MAIN,2026-09-16 20:49,2026-09-16 21:04,PASSENGER
PSG-837,2026-09-16,STN_B-STN_C,UP_MAIN,2026-09-16 05:39,2026-09-16 05:49,PASSENGER
PSG-838,2026-09-16,STN_B-STN_C,UP_MAIN,2026-09-16 07:03,2026-09-16 07:13,PASSENGER
PSG-839,2026-09-16,STN_B-STN_C,UP_MAIN,2026-09-16 02:01,2026-09-16 02:13,PASSENGER
PSG-840,2026-09-16,STN_B-STN_C,UP_MAIN,2026-09-16 18:10,2026-09-16 18:22,PASSENGER
PSG-841,2026-09-16,STN_B-STN_C,UP_MAIN,2026-09-16 20:22,2026-09-16 20:32,PASSENGER
PSG-842,2026-09-16,STN_B-STN_C,UP_MAIN,2026-09-16 11:02,2026-09-16 11:14,PASSENGER
PSG-843,2026-09-16,STN_B-STN_C,DN_MAIN,2026-09-16 19:32,2026-09-16 19:44,PASSENGER
PSG-844,2026-09-16,STN_B-STN_C,DN_MAIN,2026-09-16 17:33,2026-09-16 17:41,PASSENGER
PSG-845,2026-09-16,STN_B-STN_C,DN_MAIN,2026-09-16 04:37,2026-09-16 04:52,PASSENGER
PSG-846,2026-09-16,STN_B-STN_C,DN_MAIN,2026-09-16 02:01,2026-09-16 02:13,PASSENGER
PSG-847,2026-09-16,STN_B-STN_C,DN_MAIN,2026-09-16 22:23,2026-09-16 22:33,PASSENGER
PSG-848,2026-09-16,STN_B-STN_C,DN_MAIN,2026-09-16 23:56,2026-09-17 00:06,PASSENGER
PSG-849,2026-09-16,STN_B-STN_C,DN_MAIN,2026-09-16 08:31,2026-09-16 08:41,PASSENGER
PSG-850,2026-09-16,STN_B-STN_C,DN_MAIN,2026-09-16 10:59,2026-09-16 11:09,PASSENGER
PSG-851,2026-09-16,STN_C-STN_D,UP_MAIN,2026-09-16 23:04,2026-09-16 23:19,PASSENGER
PSG-852,2026-09-16,STN_C-STN_D,UP_MAIN,2026-09-16 16:42,2026-09-16 16:52,PASSENGER
PSG-853,2026-09-16,STN_C-STN_D,UP_MAIN,2026-09-16 19:42,2026-09-16 19:54,PASSENGER
PSG-854,2026-09-16,STN_C-STN_D,UP_MAIN,2026-09-16 21:25,2026-09-16 21:40,PASSENGER
PSG-855,2026-09-16,STN_C-STN_D,UP_MAIN,2026-09-16 12:48,2026-09-16 13:03,PASSENGER
PSG-856,2026-09-16,STN_C-STN_D,UP_MAIN,2026-09-16 02:34,2026-09-16 02:42,PASSENGER
PSG-857,2026-09-16,STN_C-STN_D,UP_MAIN,2026-09-16 13:45,2026-09-16 13:57,PASSENGER
PSG-858,2026-09-16,STN_C-STN_D,UP_MAIN,2026-09-16 23:42,2026-09-16 23:54,PASSENGER
PSG-859,2026-09-16,STN_C-STN_D,UP_MAIN,2026-09-16 15:31,2026-09-16 15:46,PASSENGER
PSG-860,2026-09-16,STN_C-STN_D,UP_MAIN,2026-09-16 11:10,2026-09-16 11:18,PASSENGER
PSG-861,2026-09-16,STN_C-STN_D,UP_MAIN,2026-09-16 03:10,2026-09-16 03:25,PASSENGER
PSG-862,2026-09-16,STN_C-STN_D,UP_MAIN,2026-09-16 21:40,2026-09-16 21:52,PASSENGER
PSG-863,2026-09-16,STN_C-STN_D,DN_MAIN,2026-09-16 02:09,2026-09-16 02:24,PASSENGER
PSG-864,2026-09-16,STN_C-STN_D,DN_MAIN,2026-09-16 07:26,2026-09-16 07:41,PASSENGER
PSG-865,2026-09-16,STN_C-STN_D,DN_MAIN,2026-09-16 07:13,2026-09-16 07:28,PASSENGER
PSG-866,2026-09-16,STN_C-STN_D,DN_MAIN,2026-09-16 09:09,2026-09-16 09:21,PASSENGER
PSG-867,2026-09-16,STN_C-STN_D,DN_MAIN,2026-09-16 09:40,2026-09-16 09:52,PASSENGER
PSG-868,2026-09-16,STN_C-STN_D,DN_MAIN,2026-09-16 18:40,2026-09-16 18:50,PASSENGER
PSG-869,2026-09-16,STN_C-STN_D,DN_MAIN,2026-09-16 19:19,2026-09-16 19:34,PASSENGER
PSG-870,2026-09-16,STN_C-STN_D,DN_MAIN,2026-09-16 11:43,2026-09-16 11:51,PASSENGER
PSG-871,2026-09-16,STN_C-STN_D,DN_MAIN,2026-09-16 01:34,2026-09-16 01:42,PASSENGER
PSG-872,2026-09-16,STN_C-STN_D,DN_MAIN,2026-09-16 21:22,2026-09-16 21:37,PASSENGER
PSG-873,2026-09-16,STN_C-STN_D,DN_MAIN,2026-09-16 00:33,2026-09-16 00:41,PASSENGER
PSG-874,2026-09-16,STN_C-STN_D,DN_MAIN,2026-09-16 05:23,2026-09-16 05:38,PASSENGER
PSG-875,2026-09-17,STN_A-STN_B,UP_MAIN,2026-09-17 00:01,2026-09-17 00:16,PASSENGER
PSG-876,2026-09-17,STN_A-STN_B,UP_MAIN,2026-09-17 06:54,2026-09-17 07:04,PASSENGER
PSG-877,2026-09-17,STN_A-STN_B,UP_MAIN,2026-09-17 22:11,2026-09-17 22:23,PASSENGER
PSG-878,2026-09-17,STN_A-STN_B,UP_MAIN,2026-09-17 05:25,2026-09-17 05:37,PASSENGER
PSG-879,2026-09-17,STN_A-STN_B,UP_MAIN,2026-09-17 03:11,2026-09-17 03:23,PASSENGER
PSG-880,2026-09-17,STN_A-STN_B,UP_MAIN,2026-09-17 08:32,2026-09-17 08:40,PASSENGER
PSG-881,2026-09-17,STN_A-STN_B,UP_MAIN,2026-09-17 12:41,2026-09-17 12:51,PASSENGER
PSG-882,2026-09-17,STN_A-STN_B,UP_MAIN,2026-09-17 01:46,2026-09-17 02:01,PASSENGER
PSG-883,2026-09-17,STN_A-STN_B,UP_MAIN,2026-09-17 21:21,2026-09-17 21:33,PASSENGER
PSG-884,2026-09-17,STN_A-STN_B,DN_MAIN,2026-09-17 23:52,2026-09-18 00:02,PASSENGER
PSG-885,2026-09-17,STN_A-STN_B,DN_MAIN,2026-09-17 14:39,2026-09-17 14:47,PASSENGER
PSG-886,2026-09-17,STN_A-STN_B,DN_MAIN,2026-09-17 03:14,2026-09-17 03:22,PASSENGER
PSG-887,2026-09-17,STN_A-STN_B,DN_MAIN,2026-09-17 07:17,2026-09-17 07:32,PASSENGER
PSG-888,2026-09-17,STN_A-STN_B,DN_MAIN,2026-09-17 02:39,2026-09-17 02:49,PASSENGER
PSG-889,2026-09-17,STN_A-STN_B,DN_MAIN,2026-09-17 20:15,2026-09-17 20:25,PASSENGER
PSG-890,2026-09-17,STN_A-STN_B,DN_MAIN,2026-09-17 17:43,2026-09-17 17:58,PASSENGER
PSG-891,2026-09-17,STN_A-STN_B,DN_MAIN,2026-09-17 00:19,2026-09-17 00:27,PASSENGER
PSG-892,2026-09-17,STN_A-STN_B,DN_MAIN,2026-09-17 23:44,2026-09-17 23:56,PASSENGER
PSG-893,2026-09-17,STN_A-STN_B,DN_MAIN,2026-09-17 04:06,2026-09-17 04:21,PASSENGER
PSG-894,2026-09-17,STN_A-STN_B,DN_MAIN,2026-09-17 23:41,2026-09-17 23:51,PASSENGER
PSG-895,2026-09-17,STN_B-STN_C,UP_MAIN,2026-09-17 02:25,2026-09-17 02:35,PASSENGER
PSG-896,2026-09-17,STN_B-STN_C,UP_MAIN,2026-09-17 13:04,2026-09-17 13:12,PASSENGER
PSG-897,2026-09-17,STN_B-STN_C,UP_MAIN,2026-09-17 03:29,2026-09-17 03:37,PASSENGER
PSG-898,2026-09-17,STN_B-STN_C,UP_MAIN,2026-09-17 10:41,2026-09-17 10:53,PASSENGER
PSG-899,2026-09-17,STN_B-STN_C,UP_MAIN,2026-09-17 10:12,2026-09-17 10:22,PASSENGER
PSG-900,2026-09-17,STN_B-STN_C,UP_MAIN,2026-09-17 13:03,2026-09-17 13:13,PASSENGER
PSG-901,2026-09-17,STN_B-STN_C,UP_MAIN,2026-09-17 21:53,2026-09-17 22:03,PASSENGER
PSG-902,2026-09-17,STN_B-STN_C,UP_MAIN,2026-09-17 02:20,2026-09-17 02:28,PASSENGER
PSG-903,2026-09-17,STN_B-STN_C,UP_MAIN,2026-09-17 20:49,2026-09-17 20:59,PASSENGER
PSG-904,2026-09-17,STN_B-STN_C,DN_MAIN,2026-09-17 11:59,2026-09-17 12:09,PASSENGER
PSG-905,2026-09-17,STN_B-STN_C,DN_MAIN,2026-09-17 21:26,2026-09-17 21:36,PASSENGER
PSG-906,2026-09-17,STN_B-STN_C,DN_MAIN,2026-09-17 14:03,2026-09-17 14:18,PASSENGER
PSG-907,2026-09-17,STN_B-STN_C,DN_MAIN,2026-09-17 07:24,2026-09-17 07:32,PASSENGER
PSG-908,2026-09-17,STN_B-STN_C,DN_MAIN,2026-09-17 03:25,2026-09-17 03:35,PASSENGER
PSG-909,2026-09-17,STN_B-STN_C,DN_MAIN,2026-09-17 04:12,2026-09-17 04:27,PASSENGER
PSG-910,2026-09-17,STN_B-STN_C,DN_MAIN,2026-09-17 11:59,2026-09-17 12:14,PASSENGER
PSG-911,2026-09-17,STN_B-STN_C,DN_MAIN,2026-09-17 10:44,2026-09-17 10:54,PASSENGER
PSG-912,2026-09-17,STN_B-STN_C,DN_MAIN,2026-09-17 08:27,2026-09-17 08:39,PASSENGER
PSG-913,2026-09-17,STN_C-STN_D,UP_MAIN,2026-09-17 02:52,2026-09-17 03:02,PASSENGER
PSG-914,2026-09-17,STN_C-STN_D,UP_MAIN,2026-09-17 18:53,2026-09-17 19:05,PASSENGER
PSG-915,2026-09-17,STN_C-STN_D,UP_MAIN,2026-09-17 23:34,2026-09-17 23:42,PASSENGER
PSG-916,2026-09-17,STN_C-STN_D,UP_MAIN,2026-09-17 22:28,2026-09-17 22:40,PASSENGER
PSG-917,2026-09-17,STN_C-STN_D,UP_MAIN,2026-09-17 07:00,2026-09-17 07:10,PASSENGER
PSG-918,2026-09-17,STN_C-STN_D,UP_MAIN,2026-09-17 13:22,2026-09-17 13:34,PASSENGER
PSG-919,2026-09-17,STN_C-STN_D,UP_MAIN,2026-09-17 22:03,2026-09-17 22:11,PASSENGER
PSG-920,2026-09-17,STN_C-STN_D,UP_MAIN,2026-09-17 08:10,2026-09-17 08:25,PASSENGER
PSG-921,2026-09-17,STN_C-STN_D,UP_MAIN,2026-09-17 13:10,2026-09-17 13:18,PASSENGER
PSG-922,2026-09-17,STN_C-STN_D,UP_MAIN,2026-09-17 08:13,2026-09-17 08:28,PASSENGER
PSG-923,2026-09-17,STN_C-STN_D,UP_MAIN,2026-09-17 21:46,2026-09-17 21:54,PASSENGER
PSG-924,2026-09-17,STN_C-STN_D,DN_MAIN,2026-09-17 00:24,2026-09-17 00:36,PASSENGER
PSG-925,2026-09-17,STN_C-STN_D,DN_MAIN,2026-09-17 10:48,2026-09-17 10:58,PASSENGER
PSG-926,2026-09-17,STN_C-STN_D,DN_MAIN,2026-09-17 13:12,2026-09-17 13:27,PASSENGER
PSG-927,2026-09-17,STN_C-STN_D,DN_MAIN,2026-09-17 12:28,2026-09-17 12:38,PASSENGER
PSG-928,2026-09-17,STN_C-STN_D,DN_MAIN,2026-09-17 16:04,2026-09-17 16:12,PASSENGER
